# time   trace   domains   purity   coherence  equireached
  255      1.0000075698      0.7045613646      0.2109081431      0.0563881810      0.6477336315
  256      1.0000075996      0.7015778128      0.2118658248      0.0561505911      0.6492251349
  257      1.0000076294      0.6986069939      0.2128216775      0.0559139785      0.6507102854
  258      1.0000076592      0.6956488500      0.2137756907      0.0556783398      0.6521891113
  259      1.0000076890      0.6927033237      0.2147278541      0.0554436718      0.6536616408
  260      1.0000077188      0.6897703578      0.2156781576      0.0552099712      0.6551279020
  261      1.0000077486      0.6868498956      0.2166265912      0.0549772346      0.6565879225
  262      1.0000077784      0.6839418806      0.2175731452      0.0547454588      0.6580417302
  263      1.0000078082      0.6810462569      0.2185178099      0.0545146403      0.6594893526
  264      1.0000078380      0.6781629689      0.2194605760      0.0542847759      0.6609308170
  265      1.0000078678      0.6752919611      0.2204014342      0.0540558622      0.6623661506
  266      1.0000078976      0.6724331788      0.2213403753      0.0538278958      0.6637953805
  267      1.0000079274      0.6695865671      0.2222773907      0.0536008734      0.6652185335
  268      1.0000079573      0.6667520720      0.2232124714      0.0533747917      0.6666356366
  269      1.0000079871      0.6639296394      0.2241456089      0.0531496472      0.6680467161
  270      1.0000080169      0.6611192157      0.2250767949      0.0529254367      0.6694517987
  271      1.0000080467      0.6583207476      0.2260060210      0.0527021566      0.6708509106
  272      1.0000080765      0.6555341822      0.2269332794      0.0524798038      0.6722440780
  273      1.0000081063      0.6527594667      0.2278585619      0.0522583747      0.6736313269
  274      1.0000081361      0.6499965489      0.2287818609      0.0520378660      0.6750126832
  275      1.0000081659      0.6472453765      0.2297031689      0.0518182743      0.6763881727
  276      1.0000081957      0.6445058980      0.2306224783      0.0515995962      0.6777578210
  277      1.0000082255      0.6417780617      0.2315397819      0.0513818285      0.6791216535
  278      1.0000082553      0.6390618166      0.2324550725      0.0511649676      0.6804796957
  279      1.0000082851      0.6363571116      0.2333683433      0.0509490101      0.6818319727
  280      1.0000083149      0.6336638963      0.2342795874      0.0507339528      0.6831785096
  281      1.0000083447      0.6309821203      0.2351887981      0.0505197923      0.6845193313
  282      1.0000083745      0.6283117335      0.2360959690      0.0503065251      0.6858544628
  283      1.0000084043      0.6256526861      0.2370010936      0.0500941479      0.6871839286
  284      1.0000084341      0.6230049287      0.2379041657      0.0498826573      0.6885077535
  285      1.0000084639      0.6203684119      0.2388051793      0.0496720499      0.6898259617
  286      1.0000084937      0.6177430868      0.2397041285      0.0494623224      0.6911385777
  287      1.0000085235      0.6151289046      0.2406010073      0.0492534714      0.6924456256
  288      1.0000085533      0.6125258169      0.2414958103      0.0490454936      0.6937471296
  289      1.0000085831      0.6099337755      0.2423885318      0.0488383855      0.6950431136
  290      1.0000086129      0.6073527323      0.2432791665      0.0486321439      0.6963336014
  291      1.0000086427      0.6047826397      0.2441677092      0.0484267653      0.6976186168
  292      1.0000086725      0.6022234502      0.2450541548      0.0482222464      0.6988981833
  293      1.0000087023      0.5996751165      0.2459384982      0.0480185840      0.7001723246
  294      1.0000087321      0.5971375917      0.2468207347      0.0478157746      0.7014410639
  295      1.0000087619      0.5946108289      0.2477008596      0.0476138149      0.7027044245
  296      1.0000087917      0.5920947817      0.2485788682      0.0474127016      0.7039624296
  297      1.0000088215      0.5895894038      0.2494547561      0.0472124314      0.7052151023
  298      1.0000088513      0.5870946491      0.2503285190      0.0470130010      0.7064624654
  299      1.0000088811      0.5846104718      0.2512001528      0.0468144070      0.7077045418
  300      1.0000089109      0.5821368263      0.2520696532      0.0466166461      0.7089413541
  301      1.0000089407      0.5796736672      0.2529370165      0.0464197152      0.7101729251
  302      1.0000089705      0.5772209493      0.2538022387      0.0462236107      0.7113992772
  303      1.0000090003      0.5747786276      0.2546653162      0.0460283296      0.7126204328
  304      1.0000090301      0.5723466576      0.2555262453      0.0458338685      0.7138364142
  305      1.0000090599      0.5699249946      0.2563850227      0.0456402241      0.7150472435
  306      1.0000090897      0.5675135944      0.2572416449      0.0454473932      0.7162529429
  307      1.0000091196      0.5651124129      0.2580961086      0.0452553726      0.7174535343
  308      1.0000091494      0.5627214062      0.2589484109      0.0450641589      0.7186490396
  309      1.0000091792      0.5603405307      0.2597985487      0.0448737490      0.7198394806
  310      1.0000092090      0.5579697428      0.2606465190      0.0446841396      0.7210248789
  311      1.0000092388      0.5556089994      0.2614923191      0.0444953275      0.7222052561
  312      1.0000092686      0.5532582575      0.2623359464      0.0443073095      0.7233806337
  313      1.0000092984      0.5509174741      0.2631773981      0.0441200824      0.7245510331
  314      1.0000093282      0.5485866066      0.2640166720      0.0439336430      0.7257164755
  315      1.0000093580      0.5462656126      0.2648537656      0.0437479881      0.7268769821
  316      1.0000093878      0.5439544498      0.2656886767      0.0435631146      0.7280325740
  317      1.0000094176      0.5416530762      0.2665214031      0.0433790192      0.7291832722
  318      1.0000094474      0.5393614499      0.2673519428      0.0431956988      0.7303290975
  319      1.0000094772      0.5370795293      0.2681802938      0.0430131502      0.7314700708
  320      1.0000095070      0.5348072729      0.2690064543      0.0428313704      0.7326062128
  321      1.0000095368      0.5325446393      0.2698304226      0.0426503561      0.7337375440
  322      1.0000095666      0.5302915876      0.2706521969      0.0424701044      0.7348640850
  323      1.0000095964      0.5280480768      0.2714717758      0.0422906119      0.7359858562
  324      1.0000096262      0.5258140662      0.2722891579      0.0421118757      0.7371028780
  325      1.0000096560      0.5235895153      0.2731043416      0.0419338926      0.7382151705
  326      1.0000096858      0.5213743836      0.2739173258      0.0417566597      0.7393227539
  327      1.0000097156      0.5191686311      0.2747281093      0.0415801737      0.7404256483
  328      1.0000097454      0.5169722178      0.2755366911      0.0414044316      0.7415238737
  329      1.0000097752      0.5147851037      0.2763430700      0.0412294304      0.7426174498
  330      1.0000098050      0.5126072495      0.2771472453      0.0410551670      0.7437063966
  331      1.0000098348      0.5104386155      0.2779492161      0.0408816384      0.7447907337
  332      1.0000098646      0.5082791624      0.2787489816      0.0407088416      0.7458704808
  333      1.0000098944      0.5061288513      0.2795465413      0.0405367735      0.7469456573
  334      1.0000099242      0.5039876432      0.2803418946      0.0403654312      0.7480162827
  335      1.0000099540      0.5018554994      0.2811350409      0.0401948116      0.7490823764
  336      1.0000099838      0.4997323811      0.2819259800      0.0400249118      0.7501439576
  337      1.0000100136      0.4976182502      0.2827147115      0.0398557288      0.7512010455
  338      1.0000100434      0.4955130683      0.2835012352      0.0396872596      0.7522536592
  339      1.0000100732      0.4934167973      0.2842855510      0.0395195013      0.7533018178
  340      1.0000101030      0.4913293994      0.2850676587      0.0393524509      0.7543455401
  341      1.0000101328      0.4892508368      0.2858475584      0.0391861055      0.7553848451
  342      1.0000101626      0.4871810720      0.2866252502      0.0390204622      0.7564197514
  343      1.0000101924      0.4851200676      0.2874007342      0.0388555181      0.7574502778
  344      1.0000102222      0.4830677864      0.2881740107      0.0386912702      0.7584764429
  345      1.0000102521      0.4810241912      0.2889450801      0.0385277157      0.7594982652
  346      1.0000102819      0.4789892452      0.2897139426      0.0383648517      0.7605157631
  347      1.0000103117      0.4769629116      0.2904805988      0.0382026753      0.7615289550
  348      1.0000103415      0.4749451539      0.2912450491      0.0380411837      0.7625378593
  349      1.0000103713      0.4729359356      0.2920072943      0.0378803740      0.7635424940
  350      1.0000104011      0.4709352205      0.2927673350      0.0377202433      0.7645428773
  351      1.0000104309      0.4689429725      0.2935251718      0.0375607889      0.7655390272
  352      1.0000104607      0.4669591555      0.2942808058      0.0374020079      0.7665309618
  353      1.0000104905      0.4649837339      0.2950342376      0.0372438976      0.7675186989
  354      1.0000105203      0.4630166720      0.2957854683      0.0370864551      0.7685022562
  355      1.0000105501      0.4610579343      0.2965344989      0.0369296776      0.7694816517
  356      1.0000105799      0.4591074855      0.2972813304      0.0367735623      0.7704569028
  357      1.0000106097      0.4571652904      0.2980259640      0.0366181066      0.7714280272
  358      1.0000106395      0.4552313140      0.2987684010      0.0364633076      0.7723950424
  359      1.0000106693      0.4533055214      0.2995086425      0.0363091626      0.7733579658
  360      1.0000106991      0.4513878779      0.3002466899      0.0361556688      0.7743168148
  361      1.0000107289      0.4494783490      0.3009825446      0.0360028236      0.7752716066
  362      1.0000107587      0.4475769002      0.3017162081      0.0358506242      0.7762223585
  363      1.0000107885      0.4456834973      0.3024476818      0.0356990680      0.7771690875
