# time   trace   domains   purity   coherence  equireached
  246      1.0000073016      0.7555069547      0.1951248187      0.0888662634      0.6222665673
  247      1.0000073314      0.7524221979      0.1960752934      0.0885071930      0.6238084176
  248      1.0000073612      0.7493502081      0.1970242519      0.0881495018      0.6253439089
  249      1.0000073910      0.7462909266      0.1979716820      0.0877931864      0.6268730693
  250      1.0000074208      0.7432442950      0.1989175716      0.0874382436      0.6283959271
  251      1.0000074506      0.7402102557      0.1998619090      0.0870846699      0.6299125102
  252      1.0000074804      0.7371887511      0.2008046824      0.0867324618      0.6314228462
  253      1.0000075102      0.7341797245      0.2017458803      0.0863816159      0.6329269629
  254      1.0000075400      0.7311831194      0.2026854914      0.0860321288      0.6344248874
  255      1.0000075698      0.7281988796      0.2036235046      0.0856839967      0.6359166472
  256      1.0000075996      0.7252269497      0.2045599088      0.0853372162      0.6374022691
  257      1.0000076294      0.7222672742      0.2054946932      0.0849917835      0.6388817800
  258      1.0000076592      0.7193197985      0.2064278472      0.0846476951      0.6403552067
  259      1.0000076890      0.7163844681      0.2073593603      0.0843049472      0.6418225757
  260      1.0000077188      0.7134612289      0.2082892223      0.0839635362      0.6432839134
  261      1.0000077486      0.7105500273      0.2092174228      0.0836234581      0.6447392459
  262      1.0000077784      0.7076508099      0.2101439521      0.0832847094      0.6461885993
  263      1.0000078082      0.7047635239      0.2110688001      0.0829472860      0.6476319996
  264      1.0000078380      0.7018881167      0.2119919573      0.0826111842      0.6490694723
  265      1.0000078678      0.6990245360      0.2129134142      0.0822764002      0.6505010432
  266      1.0000078976      0.6961727300      0.2138331614      0.0819429299      0.6519267377
  267      1.0000079274      0.6933326472      0.2147511898      0.0816107695      0.6533465811
  268      1.0000079573      0.6905042362      0.2156674903      0.0812799151      0.6547605985
  269      1.0000079871      0.6876874463      0.2165820540      0.0809503626      0.6561688149
  270      1.0000080169      0.6848822269      0.2174948722      0.0806221081      0.6575712551
  271      1.0000080467      0.6820885277      0.2184059363      0.0802951475      0.6589679440
  272      1.0000080765      0.6793062989      0.2193152379      0.0799694769      0.6603589061
  273      1.0000081063      0.6765354907      0.2202227688      0.0796450922      0.6617441657
  274      1.0000081361      0.6737760539      0.2211285208      0.0793219893      0.6631237474
  275      1.0000081659      0.6710279394      0.2220324859      0.0790001642      0.6644976751
  276      1.0000081957      0.6682910985      0.2229346564      0.0786796127      0.6658659731
  277      1.0000082255      0.6655654828      0.2238350244      0.0783603308      0.6672286651
  278      1.0000082553      0.6628510441      0.2247335826      0.0780423143      0.6685857750
  279      1.0000082851      0.6601477344      0.2256303234      0.0777255590      0.6699373264
  280      1.0000083149      0.6574555063      0.2265252396      0.0774100609      0.6712833430
  281      1.0000083447      0.6547743124      0.2274183242      0.0770958158      0.6726238480
  282      1.0000083745      0.6521041056      0.2283095701      0.0767828195      0.6739588648
  283      1.0000084043      0.6494448390      0.2291989704      0.0764710678      0.6752884165
  284      1.0000084341      0.6467964662      0.2300865185      0.0761605566      0.6766125262
  285      1.0000084639      0.6441589409      0.2309722078      0.0758512816      0.6779312169
  286      1.0000084937      0.6415322170      0.2318560318      0.0755432387      0.6792445113
  287      1.0000085235      0.6389162487      0.2327379842      0.0752364236      0.6805524322
  288      1.0000085533      0.6363109905      0.2336180590      0.0749308321      0.6818550021
  289      1.0000085831      0.6337163972      0.2344962499      0.0746264600      0.6831522434
  290      1.0000086129      0.6311324236      0.2353725511      0.0743233032      0.6844441786
  291      1.0000086427      0.6285590249      0.2362469569      0.0740213572      0.6857308299
  292      1.0000086725      0.6259961567      0.2371194614      0.0737206180      0.6870122195
  293      1.0000087023      0.6234437744      0.2379900593      0.0734210813      0.6882883693
  294      1.0000087321      0.6209018340      0.2388587451      0.0731227428      0.6895593012
  295      1.0000087619      0.6183702917      0.2397255134      0.0728255983      0.6908250371
  296      1.0000087917      0.6158491037      0.2405903592      0.0725296436      0.6920855987
  297      1.0000088215      0.6133382266      0.2414532773      0.0722348744      0.6933410076
  298      1.0000088513      0.6108376171      0.2423142629      0.0719412865      0.6945912852
  299      1.0000088811      0.6083472324      0.2431733111      0.0716488756      0.6958364530
  300      1.0000089109      0.6058670295      0.2440304172      0.0713576376      0.6970765322
  301      1.0000089407      0.6033969659      0.2448855766      0.0710675681      0.6983115441
  302      1.0000089705      0.6009369992      0.2457387850      0.0707786629      0.6995415097
  303      1.0000090003      0.5984870873      0.2465900379      0.0704909179      0.7007664500
  304      1.0000090301      0.5960471882      0.2474393311      0.0702043286      0.7019863858
  305      1.0000090599      0.5936172602      0.2482866605      0.0699188911      0.7032013381
  306      1.0000090897      0.5911972616      0.2491320220      0.0696346009      0.7044113274
  307      1.0000091196      0.5887871513      0.2499754118      0.0693514539      0.7056163743
  308      1.0000091494      0.5863868879      0.2508168260      0.0690694458      0.7068164995
  309      1.0000091792      0.5839964306      0.2516562611      0.0687885725      0.7080117232
  310      1.0000092090      0.5816157386      0.2524937133      0.0685088297      0.7092020657
  311      1.0000092388      0.5792447713      0.2533291792      0.0682302133      0.7103875474
  312      1.0000092686      0.5768834884      0.2541626554      0.0679527190      0.7115681883
  313      1.0000092984      0.5745318496      0.2549941387      0.0676763426      0.7127440084
  314      1.0000093282      0.5721898151      0.2558236259      0.0674010800      0.7139150277
  315      1.0000093580      0.5698573449      0.2566511139      0.0671269270      0.7150812660
  316      1.0000093878      0.5675343994      0.2574765998      0.0668538793      0.7162427431
  317      1.0000094176      0.5652209392      0.2583000807      0.0665819329      0.7173994787
  318      1.0000094474      0.5629169251      0.2591215538      0.0663110836      0.7185514923
  319      1.0000094772      0.5606223179      0.2599410164      0.0660413271      0.7196988035
  320      1.0000095070      0.5583370788      0.2607584660      0.0657726595      0.7208414316
  321      1.0000095368      0.5560611690      0.2615739001      0.0655050765      0.7219793960
  322      1.0000095666      0.5537945499      0.2623873163      0.0652385739      0.7231127159
  323      1.0000095964      0.5515371833      0.2631987123      0.0649731478      0.7242414104
  324      1.0000096262      0.5492890309      0.2640080860      0.0647087939      0.7253654987
  325      1.0000096560      0.5470500547      0.2648154351      0.0644455082      0.7264849996
  326      1.0000096858      0.5448202168      0.2656207576      0.0641832866      0.7275999321
  327      1.0000097156      0.5425994796      0.2664240517      0.0639221250      0.7287103150
  328      1.0000097454      0.5403878055      0.2672253155      0.0636620192      0.7298161670
  329      1.0000097752      0.5381851571      0.2680245473      0.0634029654      0.7309175068
  330      1.0000098050      0.5359914973      0.2688217453      0.0631449593      0.7320143529
  331      1.0000098348      0.5338067891      0.2696169080      0.0628879969      0.7331067238
  332      1.0000098646      0.5316309956      0.2704100338      0.0626320743      0.7341946380
  333      1.0000098944      0.5294640801      0.2712011215      0.0623771873      0.7352781137
  334      1.0000099242      0.5273060061      0.2719901695      0.0621233320      0.7363571691
  335      1.0000099540      0.5251567373      0.2727771768      0.0618705043      0.7374318225
  336      1.0000099838      0.5230162373      0.2735621420      0.0616187004      0.7385020919
  337      1.0000100136      0.5208844701      0.2743450642      0.0613679160      0.7395679954
  338      1.0000100434      0.5187613999      0.2751259422      0.0611181474      0.7406295508
  339      1.0000100732      0.5166469910      0.2759047752      0.0608693906      0.7416867760
  340      1.0000101030      0.5145412076      0.2766815624      0.0606216415      0.7427396888
  341      1.0000101328      0.5124440145      0.2774563028      0.0603748962      0.7437883068
  342      1.0000101626      0.5103553763      0.2782289959      0.0601291509      0.7448326478
  343      1.0000101924      0.5082752578      0.2789996410      0.0598844016      0.7458727292
  344      1.0000102222      0.5062036242      0.2797682376      0.0596406443      0.7469085686
  345      1.0000102521      0.5041404407      0.2805347851      0.0593978753      0.7479401833
  346      1.0000102819      0.5020856724      0.2812992831      0.0591560905      0.7489675905
  347      1.0000103117      0.5000392850      0.2820617314      0.0589152862      0.7499908077
  348      1.0000103415      0.4980012440      0.2828221296      0.0586754585      0.7510098520
  349      1.0000103713      0.4959715152      0.2835804775      0.0584366035      0.7520247403
  350      1.0000104011      0.4939500646      0.2843367751      0.0581987174      0.7530354899
  351      1.0000104309      0.4919368581      0.2850910222      0.0579617964      0.7540421176
  352      1.0000104607      0.4899318621      0.2858432189      0.0577258367      0.7550446404
  353      1.0000104905      0.4879350428      0.2865933652      0.0574908344      0.7560430750
  354      1.0000105203      0.4859463668      0.2873414613      0.0572567857      0.7570374382
  355      1.0000105501      0.4839658007      0.2880875073      0.0570236870      0.7580277466
  356      1.0000105799      0.4819933113      0.2888315037      0.0567915344      0.7590140168
  357      1.0000106097      0.4800288655      0.2895734505      0.0565603241      0.7599962655
  358      1.0000106395      0.4780724303      0.2903133484      0.0563300525      0.7609745090
  359      1.0000106693      0.4761239731      0.2910511977      0.0561007158      0.7619487637
  360      1.0000106991      0.4741834610      0.2917869990      0.0558723103      0.7629190460
  361      1.0000107289      0.4722508616      0.2925207528      0.0556448323      0.7638853721
  362      1.0000107587      0.4703261426      0.2932524597      0.0554182781      0.7648477582
  363      1.0000107885      0.4684092715      0.2939821206      0.0551926440      0.7658062204
  364      1.0000108183      0.4665002165      0.2947097360      0.0549679264      0.7667607748
  365      1.0000108481      0.4645989454      0.2954353069      0.0547441216      0.7677114373
