# time   trace   domains   purity   coherence  equireached
  366      1.0000108779      0.4401126925      0.3046053337      0.0397659439      0.7799545737
  367      1.0000109077      0.4382509063      0.3053281221      0.0395978220      0.7808854947
  368      1.0000109375      0.4363969976      0.3060487291      0.0394304107      0.7818124771
  369      1.0000109673      0.4345509332      0.3067671566      0.0392637072      0.7827355374
  370      1.0000109971      0.4327126797      0.3074834066      0.0390977085      0.7836546923
  371      1.0000110269      0.4308822040      0.3081974811      0.0389324116      0.7845699584
  372      1.0000110567      0.4290594731      0.3089093819      0.0387678135      0.7854813521
  373      1.0000110865      0.4272444543      0.3096191112      0.0386039113      0.7863888899
  374      1.0000111163      0.4254371148      0.3103266710      0.0384407021      0.7872925881
  375      1.0000111461      0.4236374222      0.3110320636      0.0382781830      0.7881924629
  376      1.0000111759      0.4218453439      0.3117352912      0.0381163510      0.7890885306
  377      1.0000112057      0.4200608478      0.3124363559      0.0379552033      0.7899808072
  378      1.0000112355      0.4182839017      0.3131352602      0.0377947370      0.7908693090
  379      1.0000112653      0.4165144736      0.3138320063      0.0376349493      0.7917540517
  380      1.0000112951      0.4147525318      0.3145265967      0.0374758372      0.7926350514
  381      1.0000113249      0.4129980444      0.3152190338      0.0373173979      0.7935123239
  382      1.0000113547      0.4112509799      0.3159093202      0.0371596286      0.7943858850
  383      1.0000113846      0.4095113068      0.3165974583      0.0370025264      0.7952557504
  384      1.0000114144      0.4077789939      0.3172834507      0.0368460886      0.7961219358
  385      1.0000114442      0.4060540099      0.3179673001      0.0366903124      0.7969844568
  386      1.0000114740      0.4043363239      0.3186490091      0.0365351950      0.7978433288
  387      1.0000115038      0.4026259049      0.3193285804      0.0363807335      0.7986985674
  388      1.0000115336      0.4009227222      0.3200060169      0.0362269253      0.7995501878
  389      1.0000115634      0.3992267451      0.3206813212      0.0360737675      0.8003982055
  390      1.0000115932      0.3975379430      0.3213544963      0.0359212574      0.8012426357
  391      1.0000116230      0.3958562856      0.3220255450      0.0357693924      0.8020834935
  392      1.0000116528      0.3941817427      0.3226944702      0.0356181697      0.8029207942
  393      1.0000116826      0.3925142842      0.3233612749      0.0354675865      0.8037545527
  394      1.0000117124      0.3908538799      0.3240259620      0.0353176402      0.8045847841
  395      1.0000117422      0.3892005001      0.3246885347      0.0351683281      0.8054115033
  396      1.0000117720      0.3875541151      0.3253489959      0.0350196474      0.8062347251
  397      1.0000118018      0.3859146951      0.3260073487      0.0348715957      0.8070544644
  398      1.0000118316      0.3842822108      0.3266635964      0.0347241701      0.8078707359
  399      1.0000118614      0.3826566327      0.3273177420      0.0345773681      0.8086835543
  400      1.0000118912      0.3810379316      0.3279697888      0.0344311871      0.8094929342
  401      1.0000119210      0.3794260784      0.3286197401      0.0342856243      0.8102988902
  402      1.0000119508      0.3778210442      0.3292675990      0.0341406772      0.8111014368
  403      1.0000119806      0.3762228000      0.3299133690      0.0339963432      0.8119005883
  404      1.0000120104      0.3746313171      0.3305570533      0.0338526198      0.8126963592
  405      1.0000120402      0.3730465669      0.3311986554      0.0337095042      0.8134887638
  406      1.0000120700      0.3714685209      0.3318381786      0.0335669941      0.8142778163
  407      1.0000120998      0.3698971508      0.3324756263      0.0334250867      0.8150635309
  408      1.0000121296      0.3683324281      0.3331110021      0.0332837796      0.8158459217
  409      1.0000121594      0.3667743249      0.3337443095      0.0331430702      0.8166250028
  410      1.0000121892      0.3652228131      0.3343755519      0.0330029561      0.8174007883
  411      1.0000122190      0.3636778648      0.3350047329      0.0328634346      0.8181732920
  412      1.0000122488      0.3621394522      0.3356318561      0.0327245034      0.8189425278
  413      1.0000122786      0.3606075477      0.3362569252      0.0325861598      0.8197085097
  414      1.0000123084      0.3590821237      0.3368799437      0.0324484015      0.8204712512
  415      1.0000123382      0.3575631528      0.3375009154      0.0323112259      0.8212307663
  416      1.0000123680      0.3560506077      0.3381198439      0.0321746305      0.8219870685
  417      1.0000123978      0.3545444611      0.3387367329      0.0320386131      0.8227401713
  418      1.0000124276      0.3530446861      0.3393515862      0.0319031710      0.8234900885
  419      1.0000124574      0.3515512556      0.3399644075      0.0317683018      0.8242368333
  420      1.0000124873      0.3500641429      0.3405752008      0.0316340033      0.8249804194
  421      1.0000125171      0.3485833211      0.3411839697      0.0315002728      0.8257208599
  422      1.0000125469      0.3471087636      0.3417907181      0.0313671081      0.8264581683
  423      1.0000125767      0.3456404439      0.3423954499      0.0312345067      0.8271923578
  424      1.0000126065      0.3441783357      0.3429981690      0.0311024663      0.8279234415
  425      1.0000126363      0.3427224127      0.3435988792      0.0309709845      0.8286514327
  426      1.0000126661      0.3412726486      0.3441975846      0.0308400589      0.8293763445
  427      1.0000126959      0.3398290174      0.3447942891      0.0307096872      0.8300981897
  428      1.0000127257      0.3383914932      0.3453889967      0.0305798671      0.8308169815
  429      1.0000127555      0.3369600501      0.3459817113      0.0304505961      0.8315327328
  430      1.0000127853      0.3355346624      0.3465724370      0.0303218721      0.8322454563
  431      1.0000128151      0.3341153045      0.3471611779      0.0301936926      0.8329551650
  432      1.0000128449      0.3327019508      0.3477479379      0.0300660554      0.8336618715
  433      1.0000128747      0.3312945760      0.3483327212      0.0299389582      0.8343655886
  434      1.0000129045      0.3298931547      0.3489155318      0.0298123986      0.8350663290
  435      1.0000129343      0.3284976618      0.3494963739      0.0296863746      0.8357641052
  436      1.0000129641      0.3271080722      0.3500752517      0.0295608836      0.8364589297
  437      1.0000129939      0.3257243608      0.3506521692      0.0294359237      0.8371508151
  438      1.0000130237      0.3243465029      0.3512271307      0.0293114923      0.8378397738
  439      1.0000130535      0.3229744737      0.3518001403      0.0291875874      0.8385258181
  440      1.0000130833      0.3216082484      0.3523712022      0.0290642068      0.8392089605
  441      1.0000131131      0.3202478026      0.3529403206      0.0289413481      0.8398892132
  442      1.0000131429      0.3188931118      0.3535074999      0.0288190092      0.8405665883
  443      1.0000131727      0.3175441516      0.3540727442      0.0286971879      0.8412410981
  444      1.0000132025      0.3162008978      0.3546360578      0.0285758820      0.8419127548
  445      1.0000132323      0.3148633263      0.3551974451      0.0284550893      0.8425815703
  446      1.0000132621      0.3135314129      0.3557569102      0.0283348077      0.8432475567
  447      1.0000132919      0.3122051339      0.3563144575      0.0282150350      0.8439107260
  448      1.0000133217      0.3108844653      0.3568700913      0.0280957690      0.8445710901
  449      1.0000133515      0.3095693833      0.3574238160      0.0279770076      0.8452286608
  450      1.0000133813      0.3082598645      0.3579756360      0.0278587487      0.8458834500
  451      1.0000134111      0.3069558851      0.3585255555      0.0277409901      0.8465354694
  452      1.0000134409      0.3056574218      0.3590735790      0.0276237298      0.8471847308
  453      1.0000134707      0.3043644513      0.3596197108      0.0275069656      0.8478312459
  454      1.0000135005      0.3030769503      0.3601639554      0.0273906954      0.8484750261
  455      1.0000135303      0.3017948957      0.3607063172      0.0272749171      0.8491160832
  456      1.0000135601      0.3005182644      0.3612468006      0.0271596287      0.8497544286
  457      1.0000135900      0.2992470335      0.3617854100      0.0270448281      0.8503900738
  458      1.0000136198      0.2979811801      0.3623221499      0.0269305132      0.8510230303
  459      1.0000136496      0.2967206816      0.3628570248      0.0268166819      0.8516533094
  460      1.0000136794      0.2954655151      0.3633900390      0.0267033323      0.8522809224
  461      1.0000137092      0.2942156582      0.3639211972      0.0265904623      0.8529058806
  462      1.0000137390      0.2929710885      0.3644505037      0.0264780698      0.8535281952
  463      1.0000137688      0.2917317835      0.3649779631      0.0263661529      0.8541478775
  464      1.0000137986      0.2904977209      0.3655035799      0.0262547095      0.8547649386
  465      1.0000138284      0.2892688787      0.3660273585      0.0261437376      0.8553793895
  466      1.0000138582      0.2880452346      0.3665493037      0.0260332353      0.8559912413
  467      1.0000138880      0.2868267668      0.3670694197      0.0259232005      0.8566005050
  468      1.0000139178      0.2856134533      0.3675877113      0.0258136312      0.8572071915
  469      1.0000139476      0.2844052723      0.3681041829      0.0257045256      0.8578113118
  470      1.0000139774      0.2832022022      0.3686188391      0.0255958816      0.8584128767
  471      1.0000140072      0.2820042212      0.3691316844      0.0254876973      0.8590118969
  472      1.0000140370      0.2808113078      0.3696427235      0.0253799708      0.8596083834
  473      1.0000140668      0.2796234407      0.3701519609      0.0252727000      0.8602023468
  474      1.0000140966      0.2784405984      0.3706594012      0.0251658831      0.8607937977
  475      1.0000141264      0.2772627598      0.3711650490      0.0250595182      0.8613827468
  476      1.0000141562      0.2760899036      0.3716689089      0.0249536034      0.8619692047
  477      1.0000141860      0.2749220087      0.3721709854      0.0248481367      0.8625531819
  478      1.0000142158      0.2737590542      0.3726712832      0.0247431162      0.8631346889
  479      1.0000142456      0.2726010192      0.3731698069      0.0246385401      0.8637137362
  480      1.0000142754      0.2714478829      0.3736665612      0.0245344065      0.8642903342
