# time   trace   domains   purity   coherence  equireached
  357      1.0000106097      0.4782957999      0.2899802161      0.0592822897      0.7608627944
  358      1.0000106395      0.4763410433      0.2907200894      0.0590401557      0.7618401988
  359      1.0000106693      0.4743942790      0.2914579046      0.0587990094      0.7628136072
  360      1.0000106991      0.4724554742      0.2921936623      0.0585588467      0.7637830360
  361      1.0000107289      0.4705245963      0.2929273633      0.0583196638      0.7647485015
  362      1.0000107587      0.4686016126      0.2936590081      0.0580814566      0.7657100200
  363      1.0000107885      0.4666864909      0.2943885975      0.0578442212      0.7666676077
  364      1.0000108183      0.4647791989      0.2951161324      0.0576079538      0.7676212807
  365      1.0000108481      0.4628797045      0.2958416135      0.0573726504      0.7685710550
  366      1.0000108779      0.4609879758      0.2965650418      0.0571383072      0.7695169466
  367      1.0000109077      0.4591039808      0.2972864183      0.0569049202      0.7704589714
  368      1.0000109375      0.4572276879      0.2980057440      0.0566724856      0.7713971453
  369      1.0000109673      0.4553590655      0.2987230199      0.0564409996      0.7723314840
  370      1.0000109971      0.4534980822      0.2994382473      0.0562104583      0.7732620033
  371      1.0000110269      0.4516447066      0.3001514273      0.0559808580      0.7741887188
  372      1.0000110567      0.4497989076      0.3008625612      0.0557521948      0.7751116461
  373      1.0000110865      0.4479606542      0.3015716502      0.0555244649      0.7760308007
  374      1.0000111163      0.4461299154      0.3022786958      0.0552976646      0.7769461981
  375      1.0000111461      0.4443066604      0.3029836992      0.0550717900      0.7778578537
  376      1.0000111759      0.4424908586      0.3036866620      0.0548468376      0.7787657827
  377      1.0000112057      0.4406824795      0.3043875857      0.0546228034      0.7796700005
  378      1.0000112355      0.4388814926      0.3050864718      0.0543996839      0.7805705222
  379      1.0000112653      0.4370878677      0.3057833219      0.0541774753      0.7814673630
  380      1.0000112951      0.4353015745      0.3064781377      0.0539561739      0.7823605380
  381      1.0000113249      0.4335225832      0.3071709209      0.0537357761      0.7832500622
  382      1.0000113547      0.4317508638      0.3078616731      0.0535162781      0.7841359504
  383      1.0000113846      0.4299863865      0.3085503962      0.0532976764      0.7850182177
  384      1.0000114144      0.4282291216      0.3092370921      0.0530799672      0.7858968787
  385      1.0000114442      0.4264790397      0.3099217625      0.0528631471      0.7867719484
  386      1.0000114740      0.4247361113      0.3106044095      0.0526472123      0.7876434413
  387      1.0000115038      0.4230003071      0.3112850349      0.0524321594      0.7885113722
  388      1.0000115336      0.4212715980      0.3119636409      0.0522179846      0.7893757556
  389      1.0000115634      0.4195499550      0.3126402293      0.0520046845      0.7902366060
  390      1.0000115932      0.4178353491      0.3133148025      0.0517922555      0.7910939379
  391      1.0000116230      0.4161277514      0.3139873623      0.0515806940      0.7919477657
  392      1.0000116528      0.4144271334      0.3146579111      0.0513699966      0.7927981037
  393      1.0000116826      0.4127334665      0.3153264511      0.0511601597      0.7936449662
  394      1.0000117124      0.4110467221      0.3159929845      0.0509511799      0.7944883674
  395      1.0000117422      0.4093668721      0.3166575136      0.0507430536      0.7953283215
  396      1.0000117720      0.4076938881      0.3173200407      0.0505357774      0.7961648426
  397      1.0000118018      0.4060277421      0.3179805682      0.0503293478      0.7969979448
  398      1.0000118316      0.4043684061      0.3186390985      0.0501237614      0.7978276420
  399      1.0000118614      0.4027158522      0.3192956341      0.0499190148      0.7986539481
  400      1.0000118912      0.4010700527      0.3199501774      0.0497151045      0.7994768771
  401      1.0000119210      0.3994309800      0.3206027310      0.0495120272      0.8002964427
  402      1.0000119508      0.3977986065      0.3212532974      0.0493097794      0.8011126588
  403      1.0000119806      0.3961729048      0.3219018791      0.0491083578      0.8019255389
  404      1.0000120104      0.3945538477      0.3225484789      0.0489077590      0.8027350968
  405      1.0000120402      0.3929414078      0.3231930993      0.0487079797      0.8035413461
  406      1.0000120700      0.3913355583      0.3238357431      0.0485090166      0.8043443002
  407      1.0000120998      0.3897362721      0.3244764129      0.0483108662      0.8051439727
  408      1.0000121296      0.3881435224      0.3251151116      0.0481135254      0.8059403770
  409      1.0000121594      0.3865572824      0.3257518419      0.0479169908      0.8067335264
  410      1.0000121892      0.3849775255      0.3263866066      0.0477212591      0.8075234343
  411      1.0000122190      0.3834042252      0.3270194086      0.0475263271      0.8083101139
  412      1.0000122488      0.3818373551      0.3276502507      0.0473321915      0.8090935784
  413      1.0000122786      0.3802768889      0.3282791359      0.0471388490      0.8098738410
  414      1.0000123084      0.3787228004      0.3289060671      0.0469462965      0.8106509148
  415      1.0000123382      0.3771750635      0.3295310473      0.0467545307      0.8114248127
  416      1.0000123680      0.3756336523      0.3301540794      0.0465635484      0.8121955479
  417      1.0000123978      0.3740985408      0.3307751664      0.0463733465      0.8129631332
  418      1.0000124276      0.3725697033      0.3313943116      0.0461839216      0.8137275814
  419      1.0000124574      0.3710471142      0.3320115178      0.0459952708      0.8144889056
  420      1.0000124873      0.3695307479      0.3326267883      0.0458073908      0.8152471183
  421      1.0000125171      0.3680205790      0.3332401260      0.0456202784      0.8160022324
  422      1.0000125469      0.3665165820      0.3338515343      0.0454339306      0.8167542604
  423      1.0000125767      0.3650187318      0.3344610163      0.0452483442      0.8175032151
  424      1.0000126065      0.3635270033      0.3350685752      0.0450635161      0.8182491090
  425      1.0000126363      0.3620413714      0.3356742142      0.0448794433      0.8189919546
  426      1.0000126661      0.3605618112      0.3362779367      0.0446961227      0.8197317643
  427      1.0000126959      0.3590882978      0.3368797457      0.0445135511      0.8204685506
  428      1.0000127257      0.3576208066      0.3374796448      0.0443317256      0.8212023259
  429      1.0000127555      0.3561593128      0.3380776372      0.0441506430      0.8219331024
  430      1.0000127853      0.3547037921      0.3386737262      0.0439703005      0.8226608924
  431      1.0000128151      0.3532542199      0.3392679152      0.0437906948      0.8233857082
  432      1.0000128449      0.3518105720      0.3398602077      0.0436118232      0.8241075618
  433      1.0000128747      0.3503728241      0.3404506070      0.0434336824      0.8248264654
  434      1.0000129045      0.3489409521      0.3410391167      0.0432562697      0.8255424311
  435      1.0000129343      0.3475149320      0.3416257400      0.0430795819      0.8262554708
  436      1.0000129641      0.3460947399      0.3422104806      0.0429036161      0.8269655966
  437      1.0000129939      0.3446803519      0.3427933419      0.0427283695      0.8276728203
  438      1.0000130237      0.3432717443      0.3433743274      0.0425538390      0.8283771538
  439      1.0000130535      0.3418688934      0.3439534408      0.0423800218      0.8290786089
  440      1.0000130833      0.3404717758      0.3445306855      0.0422069148      0.8297771974
  441      1.0000131131      0.3390803680      0.3451060651      0.0420345153      0.8304729310
  442      1.0000131429      0.3376946467      0.3456795832      0.0418628204      0.8311658214
  443      1.0000131727      0.3363145886      0.3462512434      0.0416918271      0.8318558802
  444      1.0000132025      0.3349401706      0.3468210494      0.0415215326      0.8325431189
  445      1.0000132323      0.3335713695      0.3473890049      0.0413519341      0.8332275492
  446      1.0000132621      0.3322081625      0.3479551134      0.0411830286      0.8339091824
  447      1.0000132919      0.3308505267      0.3485193787      0.0410148135      0.8345880301
  448      1.0000133217      0.3294984393      0.3490818044      0.0408472858      0.8352641035
  449      1.0000133515      0.3281518776      0.3496423943      0.0406804428      0.8359374141
  450      1.0000133813      0.3268108191      0.3502011521      0.0405142816      0.8366079731
  451      1.0000134111      0.3254752412      0.3507580816      0.0403487996      0.8372757918
  452      1.0000134409      0.3241451215      0.3513131865      0.0401839938      0.8379408814
  453      1.0000134707      0.3228204378      0.3518664706      0.0400198616      0.8386032530
  454      1.0000135005      0.3215011677      0.3524179377      0.0398564001      0.8392629178
  455      1.0000135303      0.3201872893      0.3529675916      0.0396936068      0.8399198867
  456      1.0000135601      0.3188787804      0.3535154361      0.0395314787      0.8405741709
  457      1.0000135900      0.3175756191      0.3540614750      0.0393700133      0.8412257814
  458      1.0000136198      0.3162777835      0.3546057123      0.0392092078      0.8418747289
  459      1.0000136496      0.3149852519      0.3551481517      0.0390490595      0.8425210245
  460      1.0000136794      0.3136980026      0.3556887971      0.0388895657      0.8431646789
  461      1.0000137092      0.3124160139      0.3562276524      0.0387307238      0.8438057030
  462      1.0000137390      0.3111392645      0.3567647215      0.0385725311      0.8444441075
  463      1.0000137688      0.3098677328      0.3573000084      0.0384149849      0.8450799031
  464      1.0000137986      0.3086013976      0.3578335169      0.0382580826      0.8457131005
  465      1.0000138284      0.3073402376      0.3583652509      0.0381018216      0.8463437102
  466      1.0000138582      0.3060842317      0.3588952145      0.0379461993      0.8469717430
  467      1.0000138880      0.3048333587      0.3594234115      0.0377912130      0.8475972092
  468      1.0000139178      0.3035875978      0.3599498460      0.0376368602      0.8482201195
  469      1.0000139476      0.3023469280      0.3604745219      0.0374831382      0.8488404842
  470      1.0000139774      0.3011113284      0.3609974431      0.0373300445      0.8494583137
  471      1.0000140072      0.2998807785      0.3615186138      0.0371775766      0.8500736184
  472      1.0000140370      0.2986552576      0.3620380378      0.0370257318      0.8506864087
  473      1.0000140668      0.2974347450      0.3625557192      0.0368745076      0.8512966948
  474      1.0000140966      0.2962192203      0.3630716621      0.0367239015      0.8519044869
  475      1.0000141264      0.2950086632      0.3635858704      0.0365739110      0.8525097952
  476      1.0000141562      0.2938030533      0.3640983482      0.0364245335      0.8531126300
  477      1.0000141860      0.2926023704      0.3646090996      0.0362757666      0.8537130012
  478      1.0000142158      0.2914065944      0.3651181286      0.0361276077      0.8543109190
  479      1.0000142456      0.2902157052      0.3656254392      0.0359800544      0.8549063933
  480      1.0000142754      0.2890296829      0.3661310356      0.0358331042      0.8554994343
