# time   trace   domains   purity   coherence  equireached
  276      1.0000081957      0.6989646659      0.2127261394      0.1121879350      0.6505302000
  277      1.0000082255      0.6962512221      0.2136007898      0.1117549637      0.6518867666
  278      1.0000082553      0.6935483908      0.2144738871      0.1113236107      0.6532380348
  279      1.0000082851      0.6908561281      0.2153454235      0.1108938714      0.6545840264
  280      1.0000083149      0.6881743900      0.2162153913      0.1104657413      0.6559247628
  281      1.0000083447      0.6855031330      0.2170837831      0.1100392159      0.6572602656
  282      1.0000083745      0.6828423138      0.2179505913      0.1096142906      0.6585905562
  283      1.0000084043      0.6801918893      0.2188158087      0.1091909608      0.6599156558
  284      1.0000084341      0.6775518168      0.2196794282      0.1087692217      0.6612355854
  285      1.0000084639      0.6749220536      0.2205414426      0.1083490689      0.6625503662
  286      1.0000084937      0.6723025576      0.2214018451      0.1079304975      0.6638600191
  287      1.0000085235      0.6696932865      0.2222606289      0.1075135029      0.6651645647
  288      1.0000085533      0.6670941987      0.2231177872      0.1070980803      0.6664640239
  289      1.0000085831      0.6645052524      0.2239733135      0.1066842250      0.6677584171
  290      1.0000086129      0.6619264064      0.2248272013      0.1062719323      0.6690477649
  291      1.0000086427      0.6593576195      0.2256794444      0.1058611972      0.6703320877
  292      1.0000086725      0.6567988507      0.2265300364      0.1054520150      0.6716114056
  293      1.0000087023      0.6542500595      0.2273789713      0.1050443808      0.6728857389
  294      1.0000087321      0.6517112053      0.2282262430      0.1046382899      0.6741551076
  295      1.0000087619      0.6491822479      0.2290718457      0.1042337374      0.6754195317
  296      1.0000087917      0.6466631472      0.2299157736      0.1038307183      0.6766790310
  297      1.0000088215      0.6441538635      0.2307580211      0.1034292278      0.6779336254
  298      1.0000088513      0.6416543570      0.2315985825      0.1030292611      0.6791833343
  299      1.0000088811      0.6391645883      0.2324374524      0.1026308131      0.6804281776
  300      1.0000089109      0.6366845183      0.2332746256      0.1022338790      0.6816681745
  301      1.0000089407      0.6342141080      0.2341100966      0.1018384539      0.6829033445
  302      1.0000089705      0.6317533184      0.2349438605      0.1014445328      0.6841337068
  303      1.0000090003      0.6293021110      0.2357759122      0.1010521107      0.6853592808
  304      1.0000090301      0.6268604474      0.2366062468      0.1006611828      0.6865800854
  305      1.0000090599      0.6244282893      0.2374348594      0.1002717440      0.6877961397
  306      1.0000090897      0.6220055986      0.2382617454      0.0998837895      0.6890074626
  307      1.0000091196      0.6195923375      0.2390869001      0.0994973142      0.6902140729
  308      1.0000091494      0.6171884684      0.2399103189      0.0991123131      0.6914159894
  309      1.0000091792      0.6147939536      0.2407319976      0.0987287813      0.6926132307
  310      1.0000092090      0.6124087560      0.2415519317      0.0983467139      0.6938058154
  311      1.0000092388      0.6100328383      0.2423701171      0.0979661057      0.6949937621
