# time   trace   domains   purity   coherence  equireached
  251      1.0000074506      0.3859978808      0.3259451138      0.0312657924      0.8070087047
  252      1.0000074804      0.3833011656      0.3270298075      0.0310474589      0.8083570803
  253      1.0000075102      0.3806232923      0.3281087524      0.0308306500      0.8096960357
  254      1.0000075400      0.3779641292      0.3291819634      0.0306153552      0.8110256367
  255      1.0000075698      0.3753235455      0.3302494554      0.0304015640      0.8123459486
  256      1.0000075996      0.3727014113      0.3313112436      0.0301892657      0.8136570363
  257      1.0000076294      0.3700975975      0.3323673433      0.0299784502      0.8149589644
  258      1.0000076592      0.3675119761      0.3334177704      0.0297691070      0.8162517968
  259      1.0000076890      0.3649444200      0.3344625406      0.0295612259      0.8175355970
  260      1.0000077188      0.3623948027      0.3355016702      0.0293547968      0.8188104283
  261      1.0000077486      0.3598629990      0.3365351754      0.0291498094      0.8200763533
  262      1.0000077784      0.3573488843      0.3375630727      0.0289462539      0.8213334341
  263      1.0000078082      0.3548523349      0.3385853790      0.0287441201      0.8225817327
  264      1.0000078380      0.3523732281      0.3396021111      0.0285433983      0.8238213104
  265      1.0000078678      0.3499114419      0.3406132861      0.0283440785      0.8250522280
  266      1.0000078976      0.3474668553      0.3416189214      0.0281461510      0.8262745462
  267      1.0000079274      0.3450393480      0.3426190344      0.0279496060      0.8274883250
  268      1.0000079573      0.3426288008      0.3436136429      0.0277544341      0.8286936241
  269      1.0000079871      0.3402350950      0.3446027645      0.0275606255      0.8298905027
  270      1.0000080169      0.3378581130      0.3455864174      0.0273681708      0.8310790197
  271      1.0000080467      0.3354977378      0.3465646196      0.0271770605      0.8322592335
  272      1.0000080765      0.3331538535      0.3475373895      0.0269872853      0.8334312021
  273      1.0000081063      0.3308263447      0.3485047455      0.0267988359      0.8345949831
  274      1.0000081361      0.3285150971      0.3494667061      0.0266117030      0.8357506337
  275      1.0000081659      0.3262199970      0.3504232901      0.0264258773      0.8368982108
  276      1.0000081957      0.3239409315      0.3513745164      0.0262413499      0.8380377707
  277      1.0000082255      0.3216777886      0.3523204039      0.0260581116      0.8391693695
  278      1.0000082553      0.3194304571      0.3532609718      0.0258761535      0.8402930627
  279      1.0000082851      0.3171988264      0.3541962393      0.0256954666      0.8414089057
  280      1.0000083149      0.3149827869      0.3551262257      0.0255160421      0.8425169532
  281      1.0000083447      0.3127822295      0.3560509504      0.0253378711      0.8436172598
  282      1.0000083745      0.3105970461      0.3569704331      0.0251609449      0.8447098795
  283      1.0000084043      0.3084271293      0.3578846934      0.0249852548      0.8457948660
