# time   trace   domains   purity   coherence  equireached
  364      1.0000108183      0.1842134499      0.4122166012      0.0126605197      0.9079040935
  365      1.0000108481      0.1829569356      0.4127862483      0.0125742663      0.9085323805
  366      1.0000108779      0.1817089919      0.4133524074      0.0124886015      0.9091563821
  367      1.0000109077      0.1804695605      0.4139150969      0.0124035211      0.9097761276
  368      1.0000109375      0.1792385831      0.4144743350      0.0123190213      0.9103916461
  369      1.0000109673      0.1780160022      0.4150301401      0.0122350980      0.9110029663
  370      1.0000109971      0.1768017605      0.4155825304      0.0121517474      0.9116101170
  371      1.0000110269      0.1755958011      0.4161315241      0.0120689656      0.9122131265
  372      1.0000110567      0.1743980675      0.4166771393      0.0119867485      0.9128120231
  373      1.0000110865      0.1732085036      0.4172193941      0.0119050925      0.9134068348
  374      1.0000111163      0.1720270537      0.4177583065      0.0118239937      0.9139975896
  375      1.0000111461      0.1708536624      0.4182938944      0.0117434482      0.9145843150
  376      1.0000111759      0.1696882748      0.4188261757      0.0116634524      0.9151670386
  377      1.0000112057      0.1685308363      0.4193551684      0.0115840024      0.9157457877
  378      1.0000112355      0.1673812927      0.4198808901      0.0115050945      0.9163205893
  379      1.0000112653      0.1662395900      0.4204033586      0.0114267250      0.9168914704
  380      1.0000112951      0.1651056748      0.4209225916      0.0113488903      0.9174584578
  381      1.0000113249      0.1639794941      0.4214386067      0.0112715868      0.9180215780
  382      1.0000113547      0.1628609950      0.4219514214      0.0111948107      0.9185808573
  383      1.0000113846      0.1617501251      0.4224610533      0.0111185585      0.9191363220
  384      1.0000114144      0.1606468325      0.4229675197      0.0110428266      0.9196879982
  385      1.0000114442      0.1595510654      0.4234708380      0.0109676115      0.9202359115
  386      1.0000114740      0.1584627725      0.4239710255      0.0108929096      0.9207800878
  387      1.0000115038      0.1573819027      0.4244680996      0.0108187175      0.9213205524
  388      1.0000115336      0.1563084056      0.4249620773      0.0107450316      0.9218573308
  389      1.0000115634      0.1552422308      0.4254529758      0.0106718485      0.9223904480
  390      1.0000115932      0.1541833283      0.4259408121      0.0105991649      0.9229199291
  391      1.0000116230      0.1531316485      0.4264256033      0.0105269772      0.9234457987
  392      1.0000116528      0.1520871423      0.4269073663      0.0104552821      0.9239680817
  393      1.0000116826      0.1510497605      0.4273861179      0.0103840762      0.9244868023
  394      1.0000117124      0.1500194548      0.4278618750      0.0103133562      0.9250019850
  395      1.0000117422      0.1489961767      0.4283346543      0.0102431188      0.9255136539
  396      1.0000117720      0.1479798783      0.4288044724      0.0101733607      0.9260218328
  397      1.0000118018      0.1469705121      0.4292713461      0.0101040787      0.9265265458
  398      1.0000118316      0.1459680308      0.4297352919      0.0100352694      0.9270278162
  399      1.0000118614      0.1449723873      0.4301963261      0.0099669296      0.9275256678
  400      1.0000118912      0.1439835351      0.4306544654      0.0098990562      0.9280201237
  401      1.0000119210      0.1430014278      0.4311097259      0.0098316459      0.9285112071
  402      1.0000119508      0.1420260195      0.4315621241      0.0097646957      0.9289989411
  403      1.0000119806      0.1410572644      0.4320116760      0.0096982023      0.9294833484
  404      1.0000120104      0.1400951171      0.4324583980      0.0096321627      0.9299644519
  405      1.0000120402      0.1391395326      0.4329023060      0.0095665738      0.9304422739
  406      1.0000120700      0.1381904662      0.4333434162      0.0095014324      0.9309168369
  407      1.0000120998      0.1372478732      0.4337817444      0.0094367355      0.9313881632
  408      1.0000121296      0.1363117097      0.4342173066      0.0093724802      0.9318562748
  409      1.0000121594      0.1353819317      0.4346501186      0.0093086633      0.9323211936
  410      1.0000121892      0.1344584957      0.4350801961      0.0092452820      0.9327829414
  411      1.0000122190      0.1335413585      0.4355075549      0.0091823331      0.9332415398
  412      1.0000122488      0.1326304770      0.4359322105      0.0091198139      0.9336970104
  413      1.0000122786      0.1317258086      0.4363541786      0.0090577213      0.9341493744
  414      1.0000123084      0.1308273109      0.4367734746      0.0089960524      0.9345986530
  415      1.0000123382      0.1299349418      0.4371901139      0.0089348043      0.9350448673
  416      1.0000123680      0.1290486596      0.4376041120      0.0088739743      0.9354880383
  417      1.0000123978      0.1281684226      0.4380154840      0.0088135593      0.9359281865
  418      1.0000124276      0.1272941898      0.4384242453      0.0087535567      0.9363653328
  419      1.0000124574      0.1264259200      0.4388304110      0.0086939635      0.9367994975
  420      1.0000124873      0.1255635727      0.4392339962      0.0086347770      0.9372307009
  421      1.0000125171      0.1247071074      0.4396350158      0.0085759945      0.9376589634
  422      1.0000125469      0.1238564841      0.4400334849      0.0085176130      0.9380843048
  423      1.0000125767      0.1230116628      0.4404294183      0.0084596301      0.9385067453
  424      1.0000126065      0.1221726040      0.4408228309      0.0084020428      0.9389263044
  425      1.0000126363      0.1213392685      0.4412137374      0.0083448485      0.9393430020
  426      1.0000126661      0.1205116170      0.4416021525      0.0082880445      0.9397568576
  427      1.0000126959      0.1196896110      0.4419880908      0.0082316282      0.9401678904
  428      1.0000127257      0.1188732118      0.4423715669      0.0081755969      0.9405761198
  429      1.0000127555      0.1180623813      0.4427525953      0.0081199481      0.9409815648
  430      1.0000127853      0.1172570815      0.4431311903      0.0080646789      0.9413842446
  431      1.0000128151      0.1164572745      0.4435073663      0.0080097870      0.9417841778
  432      1.0000128449      0.1156629230      0.4438811376      0.0079552697      0.9421813834
  433      1.0000128747      0.1148739898      0.4442525184      0.0079011245      0.9425758798
  434      1.0000129045      0.1140904378      0.4446215229      0.0078473488      0.9429676856
  435      1.0000129343      0.1133122305      0.4449881651      0.0077939401      0.9433568191
  436      1.0000129641      0.1125393312      0.4453524591      0.0077408959      0.9437432985
  437      1.0000129939      0.1117717039      0.4457144187      0.0076882137      0.9441271419
  438      1.0000130237      0.1110093126      0.4460740579      0.0076358911      0.9445083674
  439      1.0000130535      0.1102521214      0.4464313906      0.0075839255      0.9448869928
  440      1.0000130833      0.1095000951      0.4467864303      0.0075323147      0.9452630357
  441      1.0000131131      0.1087531983      0.4471391908      0.0074810560      0.9456365139
  442      1.0000131429      0.1080113961      0.4474896858      0.0074301472      0.9460074449
  443      1.0000131727      0.1072746537      0.4478379287      0.0073795858      0.9463758459
  444      1.0000132025      0.1065429366      0.4481839331      0.0073293696      0.9467417342
  445      1.0000132323      0.1058162105      0.4485277123      0.0072794960      0.9471051271
  446      1.0000132621      0.1050944414      0.4488692797      0.0072299629      0.9474660414
  447      1.0000132919      0.1043775954      0.4492086486      0.0071807678      0.9478244942
  448      1.0000133217      0.1036656391      0.4495458322      0.0071319084      0.9481805022
  449      1.0000133515      0.1029585389      0.4498808437      0.0070833826      0.9485340821
  450      1.0000133813      0.1022562619      0.4502136960      0.0070351879      0.9488852504
  451      1.0000134111      0.1015587751      0.4505444023      0.0069873222      0.9492340236
  452      1.0000134409      0.1008660458      0.4508729755      0.0069397832      0.9495804180
  453      1.0000134707      0.1001780416      0.4511994285      0.0068925686      0.9499244499
  454      1.0000135005      0.0994947303      0.4515237740      0.0068456763      0.9502661354
  455      1.0000135303      0.0988160798      0.4518460249      0.0067991040      0.9506054905
  456      1.0000135601      0.0981420583      0.4521661939      0.0067528497      0.9509425310
  457      1.0000135900      0.0974726344      0.4524842935      0.0067069110      0.9512772728
  458      1.0000136198      0.0968077765      0.4528003364      0.0066612858      0.9516097315
  459      1.0000136496      0.0961474537      0.4531143349      0.0066159721      0.9519399227
  460      1.0000136794      0.0954916348      0.4534263017      0.0065709677      0.9522678619
  461      1.0000137092      0.0948402893      0.4537362489      0.0065262704      0.9525935645
  462      1.0000137390      0.0941933866      0.4540441890      0.0064818782      0.9529170456
  463      1.0000137688      0.0935508964      0.4543501341      0.0064377891      0.9532383205
  464      1.0000137986      0.0929127887      0.4546540965      0.0063940008      0.9535574042
  465      1.0000138284      0.0922790334      0.4549560883      0.0063505115      0.9538743117
  466      1.0000138582      0.0916496009      0.4552561214      0.0063073189      0.9541890577
  467      1.0000138880      0.0910244618      0.4555542079      0.0062644212      0.9545016571
  468      1.0000139178      0.0904035868      0.4558503598      0.0062218164      0.9548121244
  469      1.0000139476      0.0897869467      0.4561445888      0.0061795023      0.9551204742
  470      1.0000139774      0.0891745127      0.4564369068      0.0061374770      0.9554267210
  471      1.0000140072      0.0885662561      0.4567273254      0.0060957386      0.9557308792
  472      1.0000140370      0.0879621484      0.4570158565      0.0060542851      0.9560329628
  473      1.0000140668      0.0873621613      0.4573025115      0.0060131146      0.9563329862
  474      1.0000140966      0.0867662666      0.4575873021      0.0059722251      0.9566309633
  475      1.0000141264      0.0861744366      0.4578702396      0.0059316146      0.9569269081
  476      1.0000141562      0.0855866434      0.4581513357      0.0058912814      0.9572208345
  477      1.0000141860      0.0850028596      0.4584306015      0.0058512236      0.9575127562
  478      1.0000142158      0.0844230577      0.4587080484      0.0058114391      0.9578026870
  479      1.0000142456      0.0838472106      0.4589836877      0.0057719262      0.9580906403
  480      1.0000142754      0.0832752914      0.4592575305      0.0057326831      0.9583766297
